Index,ISLANDNAME,PLOT,Easting,Northing,OCODES,BRCR,URB_100Z,RUR_100Z,FOR0_100Z,FOR1_100Z,FOR2_100Z,SAV_100Z,SHR_100Z,CR_CL_2Z,CR_CL_3Z,Is_sizeZ,rd_up_100Z,rd_p_100Z
517,Vancouver Island,VAN33,467351,5385288,b,0,-0.180973645,-0.413305792,-0.244224744,1.554254883,-0.635999983,-0.46421402,-0.202047601,1.592343135,-0.114533408,2.851975238,-0.56544841,-0.342724967
518,Vancouver Island,VAN34,467494,5385283,c,0,-0.180973645,-0.413305792,-0.244224744,1.554254883,-0.635999983,-0.46421402,-0.202047601,1.795037512,-0.767595752,2.851975238,-0.56544841,-0.342724967
519,Vancouver Island,VAN35,467745,5385457,b,1,-0.180973645,-0.413305792,-0.244224744,0.269101338,1.019064142,-0.46421402,-0.202047601,0.692783414,0.747630856,2.851975238,-0.56544841,-0.342724967
520,Vancouver Island,VAN36,468921,5384146,b,0,-0.180973645,3.469835107,-0.244224744,-1.013014826,-0.635999983,-0.46421402,-0.202047601,-1.527173424,-0.861400343,2.851975238,1.276035564,0.799750271
521,Vancouver Island,VAN37,469138,5384284,b,0,-0.180973645,3.469835107,-0.244224744,-1.013014826,-0.635999983,-0.46421402,-0.202047601,-1.339256008,-0.861400343,2.851975238,0.782769995,1.460424739
522,Vancouver Island,VAN38,468642,5384229,b,0,-0.180973645,3.469835107,-0.244224744,-1.013014826,-0.635999983,-0.46421402,-0.202047601,-1.527173424,-0.861400343,2.851975238,1.521538233,-0.342724967
523,Vancouver Island,VAN39,468378,5384069,b,0,-0.180973645,0.706301817,0.709556193,0.381210405,-0.635999983,-0.46421402,0.534444493,-1.527173424,-0.338722343,2.851975238,-0.209820615,-0.342724967
524,Vancouver Island,VAN40,468448,5382850,b,0,-0.180973645,2.942660208,0.866027471,-1.013014826,-0.635999983,-0.46421402,-0.202047601,-1.527173424,-0.861400343,2.851975238,-0.56544841,1.395928551
525,Vancouver Island,VAN41,468377,5382524,b,0,-0.180973645,2.561216813,1.669189204,-1.013014826,-0.635999983,-0.46421402,-0.202047601,-1.527173424,-0.676493397,2.851975238,-0.56544841,-0.342724967
526,Vancouver Island,VAN42,468503,5382618,b,0,-0.180973645,2.509959964,1.777117495,-1.013014826,-0.635999983,-0.46421402,-0.202047601,-1.480752628,-0.46581849,2.851975238,-0.56544841,-0.342724967
527,Vancouver Island,VAN43,468269,5382826,b,0,-0.180973645,3.469835107,-0.244224744,-1.013014826,-0.635999983,-0.46421402,-0.202047601,-1.527173424,-0.861400343,2.851975238,0.555130474,1.56077281
528,Vancouver Island,VAN44,468066,5382831,b,0,-0.180973645,3.469835107,-0.244224744,-1.013014826,-0.635999983,-0.46421402,-0.202047601,-1.527173424,-0.861400343,2.851975238,-0.56544841,1.551150336
529,Channel,WCH01,471732,5405309,b,0,-0.180973645,-0.413305792,-0.244224744,-1.013014826,-0.635999983,1.035627025,-0.202047601,-1.527173424,-0.861400343,-0.404791398,-0.56544841,-0.342724967
530,Channel,WCH02,471812,5405220,b,0,-0.180973645,-0.413305792,-0.244224744,-1.013014826,-0.635999983,1.650046367,-0.202047601,-1.527173424,-0.861400343,-0.404791398,-0.56544841,-0.342724967
